company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings
c_0e2ea6a5cdc1,rekursiv.ai,rekursiv.ai,"We're scaling self-improving AI scientist teams to ideate/experiment/discover, generating new knowledge autonomously. Their discoveries reduced ARC-1/2 costs by 10,000× while maintaining state-of-the-art accuracy and yielded material advances on combinatorial ML problems.

We believe that AI is bounded not by compute, but ideas. Scaling to millions of sessions of discovery enables leveraging its own discoveries and presents a novel training source capable of ushering a new era of self-reliant foundational models.",B2B,"Artificial Intelligence, Deep Learning, Machine Learning",,San Francisco,CA,US,,,,,0,yc,,,,,
c_7fffae28fb48,HERA,manufacturingintelligence.org,"At Hera, we build tools that help heavy engineering teams bring products to market up to 20× faster. Today, we work with manufacturers of data center ancillary equipment, renewable energy systems, robotics, heat exchangers, power plants and pressure vessels.
",Industrials,"B2B, Design, Design Tools, Manufacturing, Industrial",,San Francisco,CA,US,,,,,0,yc,,,,,
c_fad157ba8cee,Kebra,kebra.com,"Kebra builds AI for skilled technicians.

Kebra guides technicians in the field in real time, documents their job, and automatically handles hours of back-office work; from dispatching technicians to filing warranty claims and managing inventory.",B2B,"Artificial Intelligence, B2B, Home Services, Operations",,San Francisco,CA,US,,,,,0,yc,,,,,
c_59fcc3558609,Bizmark,bizmark.ai,"Hey YC! We're Bizmark. I (Rodrigo) grew up in a factory, watching my mum run everything through Excel and email.

That’s why we’ve built Otto, the OpenClaw for manufacturers.

In a few days, he learns from your systems and spreadsheets to take over repetitive work in procurement, quoting, and production planning. 

Otto is live at multiple factories, bringing in $108k in annual recurring revenue. Last month, he worked the equivalent of 9 full-time employees.

I did CS at UChicago and built a distribution business from 0 to $60M.

My cousin and cofounder Oscar did CS at Stanford and deployed AI for the US Air Force, Amazon, and the factories of Johnson & Johnson and Intel.

There's a quarter of a million manufacturers in the US, making this a $25B market.

In 5 years, they will all run on Otto-pilot.",B2B,"Artificial Intelligence, Manufacturing, Automation, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_fd33580b76b2,Billow AI Labs,thebillow.ai,"Billow handles the work of Accounting and FP&A FTEs keeping teams compliant and audit-ready. We work within existing stacks (NetSuite, Coupa, and 80+ other systems) and complex spreadsheets, chasing down information and coordinating approvals across stakeholders. 

Built by repeat founders; Joan built and exited an accounting/ERP platform (45,000 businesses in 4 years) and Phil built Bloomberg's financial “brain” data infrastructure, and as CTO of a trading platform ($1B in volume). Advisors include CFOs, controllers, auditors from publicly-traded biopharma, and a Big-4 Accounting firm. ",B2B,"Artificial Intelligence, Finance, B2B, Workflow Automation",,San Francisco,CA,US,,,,,0,yc,,,,,
c_78bd60cfd507,Belvedir,belvedir.ai,"Belvedir makes it cheap and easy for anyone to make custom AI models. We autonomously collect your data via trace SDK / app MCP / CUA agents and autonomously train custom models + harnesses + routers, privately deploy them, and recursively improve them as they are used. 

Our customers have seen 10x reductions in inference costs and 2x increases on benchmark scores.

Custom AI models are going to win. Belvedir is the infrastructure needed to make trillions of them.",B2B,"Machine Learning, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_0e6eab4f15bb,Donkey,donkey.trade,"Donkey is the AI-native trading company. Upload a buying list and we land the whole container at one locked, delivered price, tariffs included. You buy from Donkey: one contract, one company responsible for everything between the factory floor and your door. Our own people check the cartons before the factory gets paid, and the balance is due when the goods are accepted at your dock.

Small businesses buy imports through three or four middlemen, each adding 15 to 30 points, because none of them can fill a container on their own. Big enough to buy pallets, never big enough to buy the box. Quotes float with freight, FX and tariffs and live 15 to 30 days.

A trading company is rooms of people on the phone with factories, forwarders and brokers. Donkey runs that as one engine. It finds the real factory behind the customs record, stacks duty line by line, packs the container on weight and cube, and returns one number that holds from signature. Next comes the shared container: small buyers fill one box together at container prices, and every container earns better factory terms for the next one.

Team in San Francisco and Wuhan, English and Mandarin. If your business buys pallets of anything imported, send us your buying list.",B2B,"Logistics, Manufacturing, Supply Chain, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_d0f083feb291,Daqstra,daqstra.com,"Daqstra is the AI-native orchestration layer for physical R&D. It saves engineers in Aerospace, Energy and Robotics hundreds of man hours managing test infrastructure by connecting fragmented test hardware, bringing live and historical test data into one place, and by giving engineers an API to orchestrate their entire test setup. We enable teams to spend less time rebuilding test infrastructure and more time improving the hardware they test.",B2B,"Artificial Intelligence, Hard Tech",,San Francisco,CA,US,,,,,0,yc,,,,,
c_c5f3f0007669,Axelrod,axelrodlabs.com,"Autonomous software for hotels that takes over all front-of-house and back-of-house tasks with zero integrations, running operations better than your staff would. Axelrod is trusted by Michelin Key awarded and Marriott hotels and is live across 3 continents.",B2B,"Artificial Intelligence, Travel",,San Francisco,CA,US,,,,,0,yc,,,,,
c_ea5608098655,Almanac,usealmanac.com,"Almanac is an AI agent that deeply understands your work.

Today people rely on a stack of productivity tools to hold the context of their work including todo lists, issue trackers, wikis, and CRMs. All of them have to be updated by hand, and none were built for AI. 

Almanac maintains its own self-updating productivity suite for you. This gives it an absurdly good understanding of your work, based on which it proactively gets things done for you.

Almanac starts with individuals, but it's built for teams. As more of a team connects their work, the agent gains shared context across everyone, so it understands not just what you're doing but how the whole team's work fits together.",B2B,"Generative AI, AI, AI Assistant",,San Francisco,CA,US,,,,,0,yc,,,,,
c_a20e65a49c4d,Rapidfolio,rapidfolio.com,"Rapidfolio helps banks and fintechs fully automate back-office workflows like fraud investigations, KYB/KYC and loan underwriting, with accuracy and auditability.

Built by fintech founders and operators, Rapidfolio is on a mission to ensure banks and fintechs scale their customer base without adding another back-office head count.",B2B,"Artificial Intelligence, Fintech, SaaS, Enterprise, Automation",,San Francisco,CA,US,,,,,0,yc,,,,,
c_3bd7959510ed,Instaplay,instaplay.ai,"Over 25k creators and 130k players are on Instaplay, playing and making games. We work with the leading frontier labs to improve their game generation and coding capabilities. ",Consumer,"Gaming, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_87ce5947eb7e,Nex,nex.ai,"Nex builds and runs the complex, high-volume GTM workflows that general-purpose agents struggle with. Built by ex-HubSpotters who ran its three largest customer platforms and backed by HubSpot founder Dharmesh Shah.",B2B,"AIOps, Workflow Automation, Sales",,San Francisco,CA,US,,,,,0,yc,,,,,
c_95f80df8e50d,Aktoria Robotics,aktoria.com,"Operate any robot, anywhere in the world.",Industrials,"Robotics, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,
c_7f4fd637689b,Rational,rational.to,"Rational is building the first accounting firm with no humans. It's entirely run by our AI employees, who go from client intake to doing the books to filing with the IRS. We secure 90% cost reduction, 24/7 support, and an overall seamless experience for businesses.",B2B,"Artificial Intelligence, Finance, B2B, Enterprise",,San Francisco,CA,US,,,,,0,yc,,,,,
c_7573b6ac3521,Illume Labs,illumelabs.ai,"Illume is a 24/7 AI personal health & longevity companion that connects your wearables, blood panels, and genomic data to text you personalized and actionable insights. We pull in your health data and fuse it into one secure model. You get daily text updates on what changed, what it means, and what to do next; conversational health Q&A like ""What should I do to improve my bloodwork?""; cross-data trend detection that catches patterns individual platforms miss; and a full platform to dig deeper, explore your health data, and text your Illume agent anytime. We're 3 MIT grads & friends, with experience at Windsurf, MIT CSAIL, Eli Lilly, & the Broad Institute. ",Healthcare,"Artificial Intelligence, Generative AI, Health Tech, Biotech, Health & Wellness",,San Francisco,CA,US,,,,,0,yc,,,,,
c_6cc031db0256,hardware intelligence,hardwareintelligence.ai,"Hardware Intelligence makes chip design tools that cut simulation and debugging time by an order of magnitude. When a chip test fails, engineers need a recording of every internal signal - a waveform. We’ve developed WaveZip, which captures waveforms 500x smaller with 200x less overhead, and Wave, which beats frontier models on industry chip debugging benchmarks. We’re Rishov Sarkar (Georgia Tech Ph.D. in chip simulation) and Athreya Anand (ex-Google, M.S. ML/AI), YC S26. https://hardwareintelligence.ai",B2B,"Artificial Intelligence, Developer Tools, Hardware, Enterprise Software, Semiconductors",,San Francisco,CA,US,,,,,0,yc,,,,,
c_cbe66aa04268,Singularity,singularityus.com,Singularity is answering humanity’s call to engineer counter-weapon systems at scale.  We build to protect people on the battlefield and at home.,Industrials,"Hardware, Manufacturing, Aerospace",,Los Angeles,CA,US,,,,,0,yc,,,,,
c_bf8da34c864c,SubVysion,subvysion.com,"We build centimeter-accurate 3D maps of underground utilities to help construction contractors dig safer and faster. With underground intelligence, contractors can avoid dangerous utility strikes and costly project delays.",Real Estate and Construction,"Hard Tech, Computer Vision, Real Estate, Construction, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,
c_e66184f6572c,Ooak Data,ooakdata.com,"Ooak Data turns internal company data into a training ground where AI agents can be tested on real work.
",B2B,"Artificial Intelligence, Reinforcement Learning",,San Francisco,CA,US,,,,,0,yc,,,,,
c_dd955457ca44,Fabraix,fabraix.com,"Fabraix builds state-of-the-art AI red-teaming agents that continuously detect security vulnerabilities in customer-facing AI. Our product, Nyx, has already found vulnerabilities in agents at dozens of Fortune 500 companies. On AgentHarm, the leading benchmark for offensive AI security, Nyx achieved a 78% attack success rate, compared with 67% for GPT-5.6 Sol.

AI agents can change more often than teams can test them. A new model, prompt, tool, permission, or data source can change what an agent does, even when the application code stays the same. And AI is also increasing how much software companies produce and how often it changes. We built Nyx to automate the work required to red-team AI agents. It is multi modal by design and interacts with the target indirectly through controlled replicas of SaaS products and websites that we maintain, placing malicious payloads in webpages, documents, files, messages, and tool outputs to test how an agent behaves under different conditions.

Nyx often finds its first vulnerability within minutes or hours rather than days or weeks. Because the work is fully automated, companies can repeat the test with every change and at a much lower cost than what a 7-figure red-teaming (and point-in-time) engagement would require.

We're also the team behind ACE (Adversarial Cost to Exploit), a benchmark that measures AI security in terms of how much it costs attackers to break an AI system; providing a game-theoretic framework to understand how motivated a rational attacker would be in exploiting the system.",B2B,"Artificial Intelligence, Reinforcement Learning, Cybersecurity",,San Francisco,CA,US,,,,,0,yc,,,,,
c_c958b71c3459,Assemble,assemble.ai,"Assemble accelerates IT teams by performing development work inside core enterprise systems like ERP, CRM, and HRIS. Our agents help IT teams scope dependencies, build logic, and validate changes across your systems.",B2B,"Artificial Intelligence, SaaS, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,
c_5248b169873a,OneCLI,onecli.sh,"OneCLI (YC S26) is an open-source AI teammates platform for teams. Like Grok Bot, but self-hostable, loved by developers. 

Each employee gets their own sandboxed pro assistant agent, connected to their GitHub, Gmail, Notion, Dropbox, or CRM right from the chat/Slack, while the whole workspace runs under one policy your admins control.

Agents never hold real secrets: the credential is injected at the network layer, per request, after the call is authorized. You can't steal what isn't there.",B2B,"AIOps, Artificial Intelligence, B2B, Workflow Automation, Open Source",,San Francisco,CA,US,,,,,0,yc,,,,,
c_3b13426f0aab,Orchestra,orchestra.ai,"Orchestra is an inference cloud. We capture your AI work traces, train smaller models, and automatically deploy them (only when they outperform the expensive model you are currently paying for).

Instead of renting the same frontier model forever, your AI infrastructure gets faster, smarter, and cheaper every time it runs.

Suppose your product uses Claude for a repetitive legal workflow.

Orchestra observes successful production runs, learns the specific tools and judgment required for that workflow, and trains a specialized open-weight model.

Once that model matches or beats Claude on a held-out evaluation, Orchestra starts routing production traffic to it.

As more work is completed, the model keeps improving.

We started Orchestra because we believe every company using AI should be accumulating intelligence, not accumulating API bills.",B2B,"Artificial Intelligence, Open Source, AI, ML",,San Francisco,CA,US,,,,,0,yc,,,,,
c_716e71df8b8f,Osseus,osseus.ai,"In an era of cheap intelligence, the most important application of AI will be to improving human health, globally. Osseus provides off-the-shelf or custom medical and biological datasets and RL environments to frontier labs.

We work with hospitals and clinics to provide our EHR and deploy AI models within clinical workflows, with models from both our frontier lab partners and our own research.",B2B,"Artificial Intelligence, Robotics, B2B, Biotech, Healthcare",,,,,,,,,0,yc,,,,,
c_23daed5ee93e,Palette,palettelabs.com,"Palette is a self-improving AI-native media platform built by MIT computer scientists and multimodal researchers that unifies the creative workflow into a single generation engine. We’re building a fully autonomous production engine that generates, distributes, and optimizes interactive media for every brand and audience.",B2B,"Artificial Intelligence, Generative AI, Video",,San Francisco,CA,US,,,,,0,yc,,,,,
c_89f885d3df07,Alkera AI,alkera.ai,"Alkera is a data engineering/analysis/science agent that works in your IDE or CLI. If you’re tired of agents that produce false, or even dangerous, reports about your data, then Alkera is for you. Our agent is equipped with your data’s history and lineage, your team’s knowledge, and tailored plugins for data apps such as Snowflake and dbt. Simply install and connect your services to begin doing trusted agentic data work. We also offer VPC & on-prem deployment options for when data can't leave your boundary.",B2B,"Artificial Intelligence, Developer Tools, Data Science, Data Engineering, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,
c_686ca110566c,Libra Robotics,librabots.com,"We’re building collaborative robotic crews for large-scale infrastructure projects, including solar farms and data centers.

002C: “002A, 5.3 mm left.”
002B: “002A, you’re running low. Next pallet is on the way.”
002C: “Am I clear to come in?”
002A: “Aligned. Panel released. You’re clear.”
002C: “Fastening.”
002B: “Next load arriving now.”

This isn’t a human crew talking. It’s three robots building a utility-scale solar farm together. 

Our AI control system enables specialized robots to collaborate, learn reusable construction skills, like alignment, fastening, and manipulation, and transfer them across workflows, from solar farms to data centers. 🚧 🦺 ",Industrials,"Hard Tech, Robotics, Construction, Energy, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_14629ddc1aaf,Skymerse,skymerse.com,"Skymerse is building one AI system for airline flight operations: from planning and monitoring in the operations center to real-time support in the cockpit. It is developing specialized aeronautical models that understand the data, constraints, and procedures behind each flight, replacing fragmented tools and manual interpretation. Notamify, its first product, already serves airline customers and thousands pilots and aviation professionals.",Industrials,"Artificial Intelligence, Airlines, Aerospace",,San Francisco,CA,US,,,,,0,yc,,,,,
c_360d108caeff,ProvenMetal,provenmetal.com,"ProvenMetal manufactures the fastest circuit boards in the United States.

Domestic circuit board manufacturing is slow and expensive, and while reshoring is happening, the supply chain isn't there yet.

We automate the bottlenecks - part procurement, DFM review, and assembly - delivering circuit boards in days instead of weeks.
",Industrials,"Hardware, Manufacturing, Electronics",,San Francisco,CA,US,,,,,0,yc,,,,,
c_3ad014f99a40,Earendil Robotics,earendil.io,"Earendil Robotics builds cUAS solutions for the modern warfighter, enabling effective air defence at the small-unit level. We deliver spotting, engaging, and destroying capabilities through advanced sensors, autonomous interceptors, and integrated systems.

Our product lineup covers every stage of the kill chain, complemented by the Drone Warfare Academy that trains soldiers to eliminate enemy drone threats in contested environments.

Backed by worldwide frontline combat experience, we equip units with combat-proven tools to counter evolving aerial threats.",Industrials,"Drones, Swarm Robotics, AR",,San Francisco,CA,US,,,,,0,yc,,,,,
c_7fdb25ddcb62,Alloovium,alloovium.com,"Alloovium is the document intelligence layer for construction 🏗️ It reads every document and piece of data on a project (contracts, specs, drawings, compliance records, conversations), turning them into answers you can trust and actions with real value: every answer cites its exact source sentence, paperwork is checked clause by clause against the builder's own Integrated Management System, and nothing AI-drafted moves without a human sign-off, with it all compliant by default.",Real Estate and Construction,"Construction, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_d04bfd0de5bb,Moonshot,moonshot.computer,"We want to bring AI agents to a billion people.

To do this, we believe it needs to be 1. proactive and 2. personal. A billion people already carry the right device, but none of them have the right connector.

Moonshot is personal intelligence that lives on your iPhone and listens to you 24/7. It continuously builds up a greater understanding of you through constantly listening and building context. It just pays deep attention, the way a good friend does. Through this, Moonshot monitors your conscious and subconscious life, figuring out what you need before you know, reminding you about open loops, identifying life and emotional trends before you recognize it, and covering a lot more of what we gloss over in daily life.

For fifty years, software has waited to be asked. We think tools are just good enough to flip this, and the next great software will provide value before asking for something first. We're doing it through Moonshot.

Our thesis is simple: you're only living half your life. The half that you actively remember. The other half just evaporates into your subconscious: what you said, felt, promised, and forgot. It's the more interesting half, and until now nothing could catch it, making it not actionable.

Moonshot catches your subconscious half and understands you well enough to take actions on your behalf.

Take life personally.

The iOS app is designed around ambient listening and clear user control. Short microphone chunks are sent securely to Moonshot's private transcription service and deleted when transcription finishes. Text and selected context can be sent through Moonshot's server to a model when the app needs to understand a moment. Nothing leaves without your yes. The privacy policy explains every data path, stored copy, permission, and deletion control in detail.

Moonshot is in early access. Join the waitlist to hear when access opens, read more about the team and product on the About page, or use the Contact page for a direct written response from the Moonshot team.

Let's make it a Moonshot.",Consumer,"Consumer, Productivity, AI, AI Assistant",,Seattle,WA,US,,,,,0,yc,,,,,
c_b6a21f847ee3,Zomma,zommalabs.com,"Zomma is building the AI workforce for financial services with computer-use agents that onboard like humans and scale like compute. Its agents handle KYC reviews, transaction alerts, and disputes on the same screens human analysts use, no integration.",B2B,"Artificial Intelligence, Robotic Process Automation, Finance, B2B, Workflow Automation",,San Francisco,CA,US,,,,,0,yc,,,,,
c_920d3eb4dfd7,OpenRelay,openrelay.inc,"Distributed, hardware-agnostic AI inference",B2B,Artificial Intelligence,,Seattle,WA,US,,,,,0,yc,,,,,
c_43f2481e409b,Torus,usetorus.com,"Torus lets engineering firms and project owners build infrastructure 10x faster to reindustrialize America and the West. 

We're working with multiple Fortune 500 companies to build critical infrastructure including data centers and critical energy installations. ",Industrials,"Construction, Energy, Enterprise Software, AI, Industrial",,San Francisco,CA,US,,,,,0,yc,,,,,
c_688d1f182a98,Litmus,litmushiring.com,"Litmus is building the most accurate framework for evaluating and benchmarking human capability, starting with software.

AI will compound small differences in human capability into increasingly large differences in what people can accomplish, while making existing static benchmarks obsolete. Software is already there: AI can hill-climb any output-based evaluation, while the ability to direct it is becoming the defining advantage. 

Litmus applies the same approach we already use for model evals to humans – creating world-like environments, and inspecting trajectory instead of just output.

Every knowledge industry will soon face the same problem. We build Litmus to tell you what humans are capable of.

We're already helping build frontier technical teams at Mercor, Composio, Neo Scholars, and more.",B2B,"Recruiting, Data Engineering, AI",,New York City,NY,US,,,,,0,yc,,,,,
c_22188ee1b55d,Conifer,conifer.build,"There are thousands of models, providers, and harnesses, each with its own pricing and strengths, leaving an overwhelming number of choices when it comes to managing token spend and intelligence. Conifer uses intelligent routing and orchestration logic to handle the full path of each query: model selection, provider choice, and cache management. It all runs inside your existing harness, so tools like Claude Code and Codex work without changing your setup. By centralizing where inference occurs, Conifer lets companies save on their inference bill while leaving teams free to focus on what they are building.",B2B,"Artificial Intelligence, Developer Tools, B2B, Security",,San Francisco,CA,US,,,,,0,yc,,,,,
c_1cb9d017634f,Agnost AI,agnost.ai,"Agnost AI reads every conversation a company's AI Agent has with its users to find where it's silently failing and then turns that same data into custom models that run the agent better, faster & cheaper than frontier models.",B2B,"Artificial Intelligence, Developer Tools, Machine Learning, Analytics, Monitoring",,San Francisco,CA,US,,,,,0,yc,,,,,
c_0c97e74729b6,Rise Reforming,rise-reforming.com,"Geopolitical conflicts and natural disasters frequently expose the vulnerability of the American chemical industry. The reason? Production is centralized and fossil fuel-dependent. The solution? Localized production using an undervalued resource: biogas. The US produces enough biogas to make over $20 bn/y worth of chemicals, but 60% is wasted in low-margin applications or flared altogether.

Rise Reforming is commercializing a modular process to transform this underutilized biogas on-site into cheap, supply-secure chemicals. Our beachhead market is dimethyl ether (DME), used as an aerosol propellant and a low-carbon fuel additive in propane. Our target market is methanol: an established billion $ chemical and the future of low-carbon shipping.

We're doing our pilot project at a Chicagoland wastewater plant. This will be the first wastewater biogas-to-methanol demo in the Americas.

We're hiring for a senior chemical process engineer. Apply here: https://www.ycombinator.com/companies/rise-reforming/jobs/wJ9Q9nv-senior-chemical-process-engineer",Industrials,"Hard Tech, Smart Waste Management, Alternative Fuels, Renewable Energy, ClimateTech",,Chicago,IL,US,,,,,0,yc,,,,,
c_a15133cf2ba7,HyperProbe,hyperprobe.co,"With tools like Cursor and Claude Code, writing software is no longer the bottleneck. Debugging is. Agents cannot fix production crashes using logs and traces that were sized for human eyeballs. The gap is missing data.

HyperProbe allows agents to debug live software autonomously. Our SDK drops non-breaking probes straight into running services to read exact variable states from memory at the moment of failure, instead of reasoning backwards from flat logs.

Zero redeploys. Under 1% CPU overhead. Automatic PII redaction.

We turn 4-hour production war rooms into 10-minute automated resolutions. As agents write and operate more of the world's software, HyperProbe is the runtime observability layer that lets them understand what they built.

",B2B,"AIOps, Artificial Intelligence, Developer Tools, SaaS, DevOps",,San Francisco,CA,US,,,,,0,yc,,,,,
c_e4e080dd2f4c,Floracene,floracene.com,"Floracene lets any healthcare operator describe the internal tool they need and deploy it in one click - connected to production data, with read and write access scoped by the user. Think Lovable or Retool, except purpose-built for the needs of healthcare business that has no engineering team.

The bottleneck in healthcare isn't building anymore. Anyone can vibecode an 80% solution in an afternoon, custom to their own workflow, with people already on staff. The tool then dies locally on the builder’s computer, because IT (correctly) won't let anyone deploy a tool touching PHI without first-class authentication and permissioning. Our first customer had multiple employees who had each built useful tools and dashboards locally, but couldn’t actually share these with coworkers or connect to their core practice data. Within weeks of implementing Floracene, they were able to consolidate their BI tooling into Floracene and shipped 4 net-new to production.

A staggering ~$200B is spent on administrative software in healthcare every year in the US. Tens of thousands of those companies still run core operations on spreadsheets, and we're at the top of the first inning of AI adoption.

Asaph and Jonah met on the hospitals team at Palantir two years ago, and have each spent the last four years in the plumbing of US healthcare: claims, eligibility, and payor contracting. Asaph was an early PM at Garner. Jonah was a founding engineer at Metriport (YC S22) after starting his own fax-automation startup for fertility clinics.",Healthcare,"Health Tech, Medical Devices, Digital Health, Enterprise Software, Healthcare IT",,New York City,NY,US,,,,,0,yc,,,,,
c_03a1aa83a1c1,Trope,trope.ai,"Trope deploys custom AI agents into ERPs for mid-market companies. Every ERP is heavily customized, so useful agents need custom deployment too. Trope’s AI FDE learns each business and ERP, then builds and deploys agents, turning the last mile from services into software.",B2B,"Artificial Intelligence, SaaS, B2B",,San Francisco,CA,US,,,,,0,yc,,,,,
c_18aad4a5abac,Rindler,maxxwell.dev,"We build Maxxwell, a desktop app for people who run several coding agents at once.

Past two or three sessions, you become the bottleneck. Every session asks you something, most of it small, and you spend the day answering instead of deciding. It is also hard to tell which sessions are making progress, which are stuck on something trivial, and which have quietly started building the wrong thing.

Maxxwell puts every session in one window and marks each one working, idle, or waiting on you. On top of that sits an orchestrator, a real coding-agent session of its own that reads the others and reports back. You talk to it instead of to twelve terminals. It tells you what landed, what it decided for you, and what actually needs your call.

Every worker is your own tool, unmodified. Claude Code, Codex and Cursor Agent run in real terminal sessions you can attach to and take over at any point",B2B,"Artificial Intelligence, Developer Tools, SaaS, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,
c_65bb7a14728e,Vestris,vestris.ai,"Vestris automates title processing end-to-end, from contract to close, so title shops can close more deals with fewer processors. Title insurance has famously high margins, but slow, manual processing is a constant pain — especially in today's bleeding housing market.",Real Estate and Construction,"Workflow Automation, Home Services",,San Francisco,CA,US,,,,,0,yc,,,,,
c_221e6ee8a7f7,Speko,speko.ai,"Speko is a router for voice models: one API key, and your voice agent runs on the speech-to-text, LLM, and text-to-speech models we measured as best for your language and use case. The measurements are public at benchmarks.speko.ai: we test new models the day they ship and re-route when the numbers change, so you rewrite nothing. We ran this bake-off by hand for four years at previous company, shipping production voice for Fortune 500s.",B2B,"Artificial Intelligence, Developer Tools, Conversational AI",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,2.0,118.0,
c_47b60f38ee86,screenpipe,screenpipe.com,"Screenpipe records and learns how people in your company work and turns it into a searchable memory, documents, and AI agents. Model agnostic and data is stored on your device and/or where your team choose, source available.",B2B,"Artificial Intelligence, SaaS, B2B, Enterprise, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,21657.0,1.0,2.0,88.0,
c_292168db4ae5,OneTriangle,onetriangle.ai,"Inference has surpassed training as AI’s largest compute cost, accelerated by increasing demand for AI and agents. By using proprietary KV cache transfer tech, OneTriangle has cut inference costs by 20% and time by 40% compared to present standards.",B2B,"Artificial Intelligence, Open Source, Infrastructure",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,
c_d5eb3a7246b2,Robocurve,robocurve.org,"Robocurve builds open-source tools and independent benchmarks to measure how well robots can do real-world jobs. Instead of relying on unverified demo videos from frontier labs, we score their models on reproducible benchmarks that anyone can trust.

Today there are no well-run, standardized robotics benchmarks. Labs evaluate in-house, and no independent group has stepped in to run continuous benchmarking as a service. The result is that no one actually knows how good anyone else is, or where the real frontier sits.

Good benchmarks require operating and maintaining physical hardware and real-world setups. Simulation only goes so far, since models that look strong in sim can show large performance gaps once deployed in the real world. Building real-world benchmarks means coordinating job-domain experts, evals engineering, and hands-on robotics all at once.

Frontier labs are targeting general-purpose robotics by 2028, yet the field of robotics evals barely exists. Whoever builds the trusted measure of robot capability becomes the reference everyone relies on. We combine backgrounds in AI evals and robotics to build and grow this field as fast as possible. We already shipped v1 of our open-source framework, Inspect Robots, and ran our first pilot scoring a frontier model on a real robot.",Industrials,"Artificial Intelligence, Hard Tech, Hardware, Robotics, Open Source",,San Francisco,CA,US,,,,,0,yc,3.0,1.0,4.0,242.0,
c_7e283f7ed2b9,LemonLime,lemonlime.com,"LemonLime runs fully automated sales and marketing for small businesses.

Every morning, LemonLime finds you new leads and drafts personalized outreach, prepares branded content, and identifies untapped sales & marketing opportunities.

All you have to do is click send.",B2B,"Artificial Intelligence, SaaS, Sales, Marketing",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,3.0,195.0,
c_062e858ccc4a,83 Sciences,83sciences.ai,"83 Sciences uses AI to mine discarded experimental data and drive scientific breakthroughs. Working alongside labs, we discover the materials that will power the new Industrial Revolution.",Industrials,"Hard Tech, Advanced Materials, AI",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,
c_bf1aadefe8d1,Locke,locke.inc,"Locke builds AI agents that help companies and governments work together.

Our agents power Locke Government Affairs, the first AI-native government affairs firm, and are being deployed to government agencies across America.

Every consequential American company in the 21st century will need to work with the government: AI labs, data centers, healthcare, defense, robotics, the list goes on. Locke is building the AI infrastructure to power the next era of public-private collaboration.

Locke's team comes from The White House, Deloitte, the US Congress, and the Pentagon.",B2B,"GovTech, AI",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,
c_eb3091091e84,Risklytics,risklytics.ai,"Risklytics is the insurance company for frontier tech such as physical AI, robotics, and data centers. Companies answer 6 questions and we bind a tailored policy that other insurance companies won’t.",Fintech,"Artificial Intelligence, Hardware, Machine Learning, B2B, Insurance",,San Francisco,CA,US,,,,,0,yc,0.0,0.1,1.0,54.0,
c_b4be4ed1c73b,Ekpa,goekpa.com,Building Autonomous Research Agents for Trading,Fintech,Consumer Finance,,Boston,MA,US,,,,,0,yc,0.0,0.0,0.0,0.0,
c_f7e6555e29b7,Cosmic Robotics,cosmicrobotics.com,"Our mission is to build a city on Mars. 

Cosmic-1, the first equipment in our fleet, is an autonomous robot capable of heavy-lift manipulation. Its been deployed on some of the largest solar farms in the US, more than doubling labor productivity across tens of thousands of panel installs. 

We're scaling in solar, expanding in data centers, and building lunar construction robotics under contract with NASA.",Industrials,"Hard Tech, Robotics, Construction, Aerospace",,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,
